Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID_x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID_y,Ship_Mode,Ship_Date
SHP_1496,Prod_13,Ord_1083,Cust_418,192.33,0.01,44,48.54,1.2,0.44,KEN LONSDALE,Mysore,Karnataka,India,CONSUMER,32231,11/01/2012,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,32231,REGULAR AIR,11/05/2012
SHP_1497,Prod_12,Ord_1084,Cust_417,8.6,0.09,3,-2.03,0.5,0.39,JOSEPH AIRDO,Mysore,Karnataka,India,CONSUMER,32452,07/18/2011,MEDIUM,OFFICE SUPPLIES,LABELS,32452,REGULAR AIR,07/19/2011
SHP_1498,Prod_10,Ord_1085,Cust_412,1663.83,0.1,13,-484.64,54.74,0.69,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,32998,09/29/2010,NOT SPECIFIED,FURNITURE,BOOKCASES,32998,DELIVERY TRUCK,09/30/2010
SHP_1499,Prod_6,Ord_1086,Cust_419,265.35,0.02,24,-128.69,11.59,0.4,ROBERT WALDORF,Mysore,Karnataka,India,HOME OFFICE,33091,01/25/2011,HIGH,OFFICE SUPPLIES,PAPER,33091,REGULAR AIR,01/27/2011
SHP_15,Prod_9,Ord_12,Cust_11,248.26,0.07,16,93.8,1.39,0.4,ALLEN ROSENBLATT,Kolkatta,West Bengal,India,SMALL BUSINESS,998,11/25/2009,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,998,REGULAR AIR,11/26/2009
SHP_150,Prod_17,Ord_109,Cust_68,5472.12,0.06,4,-2816.34,14.7,0.59,DOROTHY BADDERS,Mumbai,Maharashtra,India,HOME OFFICE,17283,09/14/2011,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,17283,DELIVERY TRUCK,09/15/2011
SHP_1500,Prod_2,Ord_1087,Cust_412,7381.19,0.04,40,2998.88,0.99,0.56,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,33250,06/25/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,33250,REGULAR AIR,06/27/2009
SHP_1501,Prod_9,Ord_1088,Cust_417,945.36,0.1,25,219.85,9.83,0.4,JOSEPH AIRDO,Mysore,Karnataka,India,CONSUMER,33378,04/27/2012,HIGH,OFFICE SUPPLIES,ENVELOPES,33378,REGULAR AIR,04/28/2012
SHP_1502,Prod_2,Ord_1089,Cust_416,9046.33,0,46,1398.03,55.24,0.57,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,33889,11/06/2010,LOW,OFFICE SUPPLIES,APPLIANCES,33889,DELIVERY TRUCK,11/11/2010
SHP_1503,Prod_2,Ord_1089,Cust_416,367.96,0.06,43,-16.11,3.5,0.58,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,33889,11/06/2010,LOW,OFFICE SUPPLIES,APPLIANCES,33889,REGULAR AIR,11/13/2010
SHP_1504,Prod_9,Ord_1089,Cust_416,159.05,0.04,27,21.46,2.5,0.36,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,33889,11/06/2010,LOW,OFFICE SUPPLIES,ENVELOPES,33889,REGULAR AIR,11/10/2010
SHP_1505,Prod_12,Ord_1089,Cust_416,116.14,0.01,39,50.44,0.5,0.36,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,33889,11/06/2010,LOW,OFFICE SUPPLIES,LABELS,33889,REGULAR AIR,11/08/2010
SHP_1506,Prod_15,Ord_1090,Cust_420,3344.11,0.03,18,588.54,26.2,0.59,KATRINA BAVINGER,Mysore,Karnataka,India,CONSUMER,34567,04/26/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,34567,DELIVERY TRUCK,04/30/2009
SHP_1507,Prod_3,Ord_1091,Cust_421,463,0.07,32,24.61,7.17,0.38,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,36163,11/05/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36163,REGULAR AIR,11/05/2012
SHP_1508,Prod_5,Ord_1092,Cust_413,90.75,0.02,6,-26.39,14.37,0.73,BRUCE STEWART,Mysore,Karnataka,India,CORPORATE,36449,09/05/2010,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,36449,REGULAR AIR,09/05/2010
SHP_1509,Prod_13,Ord_1093,Cust_422,113.09,0.04,39,29.76,0.81,0.4,CHRISTINE SUNDARESAM,Mysore,Karnataka,India,SMALL BUSINESS,36675,07/03/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,36675,REGULAR AIR,07/06/2011
SHP_151,Prod_15,Ord_110,Cust_65,1810.67,0.09,7,-541.87,50,0.77,MUHAMMED MACINTYRE,Mumbai,Maharashtra,India,SMALL BUSINESS,17286,09/21/2010,HIGH,FURNITURE,CHAIRS & CHAIRMATS,17286,DELIVERY TRUCK,09/22/2010
SHP_1510,Prod_2,Ord_1094,Cust_412,1603.27,0.01,27,452.49,3.99,0.57,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,37862,01/12/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,37862,REGULAR AIR,01/15/2009
SHP_1511,Prod_3,Ord_1095,Cust_418,41.53,0.04,4,-15.53,6.19,0.38,KEN LONSDALE,Mysore,Karnataka,India,CONSUMER,38240,12/19/2009,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,38240,REGULAR AIR,12/19/2009
SHP_1512,Prod_14,Ord_1096,Cust_423,2222.61,0.02,3,196.08,24.49,0.41,LYCORIS SAUNDERS,Mysore,Karnataka,India,HOME OFFICE,38693,06/14/2011,LOW,TECHNOLOGY,COPIERS AND FAX,38693,REGULAR AIR,06/21/2011
SHP_1513,Prod_4,Ord_1097,Cust_417,618.1965,0.02,11,-132.53,8.8,0.58,JOSEPH AIRDO,Mysore,Karnataka,India,CONSUMER,38917,11/21/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,38917,REGULAR AIR,11/28/2010
SHP_1514,Prod_17,Ord_1098,Cust_424,5236.14,0.05,13,567.59,12.06,0.56,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,39015,12/06/2009,MEDIUM,TECHNOLOGY,OFFICE MACHINES,39015,DELIVERY TRUCK,12/06/2009
SHP_1515,Prod_6,Ord_1098,Cust_424,74.02,0.07,11,-28.45,5.74,0.37,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,39015,12/06/2009,MEDIUM,OFFICE SUPPLIES,PAPER,39015,REGULAR AIR,12/06/2009
SHP_1516,Prod_13,Ord_1099,Cust_425,198.08,0.02,47,32.69,0.94,0.56,DOROTHY DICKINSON,Mysore,Karnataka,India,CORPORATE,39265,05/07/2010,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,39265,REGULAR AIR,05/08/2010
SHP_1517,Prod_4,Ord_1100,Cust_426,3276.9965,0,30,653.06,8.99,0.59,MARY ZEWE,Mysore,Karnataka,India,CORPORATE,40962,02/20/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40962,REGULAR AIR,02/21/2011
SHP_1517,Prod_2,Ord_1100,Cust_426,1553.66,0.03,28,547.48,0.99,0.57,MARY ZEWE,Mysore,Karnataka,India,CORPORATE,40962,02/20/2011,CRITICAL,OFFICE SUPPLIES,APPLIANCES,40962,REGULAR AIR,02/21/2011
SHP_1518,Prod_3,Ord_1101,Cust_424,363.16,0.08,26,3.92,7.27,0.38,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,41059,09/14/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,41059,EXPRESS AIR,09/14/2010
SHP_1519,Prod_17,Ord_1101,Cust_424,12571.63,0.09,45,5455.96,13.99,0.39,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,41059,09/14/2010,MEDIUM,TECHNOLOGY,OFFICE MACHINES,41059,REGULAR AIR,09/15/2010
SHP_152,Prod_8,Ord_111,Cust_65,633.56,0.09,31,-158.87,6.5,0.78,MUHAMMED MACINTYRE,Mumbai,Maharashtra,India,SMALL BUSINESS,17409,08/17/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,17409,REGULAR AIR,08/19/2010
SHP_1520,Prod_13,Ord_1101,Cust_424,128.86,0,21,24.53,1.2,0.55,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,41059,09/14/2010,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,41059,EXPRESS AIR,09/16/2010
SHP_1521,Prod_11,Ord_1101,Cust_424,17884.53,0.04,45,2357.86,42.52,0.71,LYCORIS SAUNDERS,Mysore,Karnataka,India,CORPORATE,41059,09/14/2010,MEDIUM,FURNITURE,TABLES,41059,DELIVERY TRUCK,09/15/2010
SHP_1522,Prod_8,Ord_1102,Cust_427,54.8,0,5,-15.3,1.99,0.43,JANET MOLINARI,Mysore,Karnataka,India,CORPORATE,41664,12/04/2011,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,41664,REGULAR AIR,12/04/2011
SHP_1523,Prod_13,Ord_1102,Cust_427,1038.19,0.07,40,230.69,4.08,0.57,JANET MOLINARI,Mysore,Karnataka,India,CORPORATE,41664,12/04/2011,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,41664,REGULAR AIR,12/06/2011
SHP_1524,Prod_13,Ord_1103,Cust_410,51.75,0.05,9,4.16,0.7,0.6,LIZ THOMPSON,Mysore,Karnataka,India,CORPORATE,42596,08/14/2012,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,42596,REGULAR AIR,08/16/2012
SHP_1525,Prod_2,Ord_1104,Cust_411,772.56,0.04,34,143.87,4.5,0.55,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,43424,08/18/2011,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,43424,EXPRESS AIR,08/20/2011
SHP_1526,Prod_5,Ord_1105,Cust_422,108.73,0.04,16,-22.21,5.22,0.6,CHRISTINE SUNDARESAM,Mysore,Karnataka,India,SMALL BUSINESS,43808,01/06/2011,LOW,FURNITURE,OFFICE FURNISHINGS,43808,REGULAR AIR,01/13/2011
SHP_1527,Prod_8,Ord_1106,Cust_419,309.46,0.08,49,-82.64,2.74,0.71,ROBERT WALDORF,Mysore,Karnataka,India,HOME OFFICE,45218,05/10/2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,45218,REGULAR AIR,05/12/2009
SHP_1528,Prod_2,Ord_1107,Cust_428,876.75,0.02,3,-248.69,19.99,0.56,JULIE PRESCOTT,Mysore,Karnataka,India,HOME OFFICE,46050,01/04/2010,HIGH,OFFICE SUPPLIES,APPLIANCES,46050,REGULAR AIR,01/07/2010
SHP_1529,Prod_15,Ord_1108,Cust_411,1168.28,0.02,22,126.07,14.19,0.56,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,46117,05/22/2011,LOW,FURNITURE,CHAIRS & CHAIRMATS,46117,DELIVERY TRUCK,05/26/2011
SHP_153,Prod_6,Ord_112,Cust_77,644.4,0.04,27,-97.28,16.87,0.39,DON MILLER,Mumbai,Maharashtra,India,HOME OFFICE,17764,09/16/2009,LOW,OFFICE SUPPLIES,PAPER,17764,REGULAR AIR,09/16/2009
SHP_1530,Prod_6,Ord_1109,Cust_429,614.35,0.02,31,78.89,9.03,0.37,MARIA BERTELSON,Mysore,Karnataka,India,CORPORATE,46243,01/24/2012,LOW,OFFICE SUPPLIES,PAPER,46243,EXPRESS AIR,01/26/2012
SHP_1531,Prod_13,Ord_1109,Cust_429,3.63,0.03,1,-1.56,0.7,0.56,MARIA BERTELSON,Mysore,Karnataka,India,CORPORATE,46243,01/24/2012,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,46243,REGULAR AIR,01/29/2012
SHP_1532,Prod_13,Ord_1109,Cust_429,172.99,0.05,31,61.51,1,0.38,MARIA BERTELSON,Mysore,Karnataka,India,CORPORATE,46243,01/24/2012,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,46243,REGULAR AIR,01/31/2012
SHP_1533,Prod_13,Ord_1110,Cust_430,278.5,0.1,13,-6.23,5.53,0.59,ANNIE THURMAN,Mysore,Karnataka,India,HOME OFFICE,46310,07/21/2010,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,46310,REGULAR AIR,07/22/2010
SHP_1533,Prod_3,Ord_1110,Cust_430,1935.25,0.04,29,652.19,11.55,0.38,ANNIE THURMAN,Mysore,Karnataka,India,HOME OFFICE,46310,07/21/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,46310,REGULAR AIR,07/22/2010
SHP_1534,Prod_1,Ord_1110,Cust_430,5423.58,0.01,42,1361.56,19.99,0.59,ANNIE THURMAN,Mysore,Karnataka,India,HOME OFFICE,46310,07/21/2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,46310,REGULAR AIR,07/21/2010
SHP_1535,Prod_4,Ord_1111,Cust_421,1196.7915,0.07,26,265.39,1.25,0.55,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,46503,11/06/2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,46503,REGULAR AIR,11/09/2011
SHP_1536,Prod_16,Ord_1112,Cust_421,325.97,0.02,46,-255.22,8.37,0.58,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,46726,07/05/2012,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",46726,REGULAR AIR,07/05/2012
SHP_1537,Prod_3,Ord_1112,Cust_421,49.65,0.02,10,8.27,1.49,0.35,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,46726,07/05/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,46726,REGULAR AIR,07/07/2012
SHP_1538,Prod_4,Ord_1113,Cust_411,1375.3765,0.03,45,592.22,3.3,0.39,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,47042,03/02/2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47042,REGULAR AIR,03/03/2012
SHP_1539,Prod_17,Ord_1114,Cust_429,642.1,0,42,41.56,7.51,0.39,MARIA BERTELSON,Mysore,Karnataka,India,CORPORATE,47174,09/16/2011,CRITICAL,TECHNOLOGY,OFFICE MACHINES,47174,REGULAR AIR,09/16/2011
SHP_154,Prod_15,Ord_113,Cust_42,1211.98,0.1,7,-80.83,26.2,0.59,SYLVIA FOULSTON,Mumbai,Maharashtra,India,CORPORATE,18080,06/22/2009,HIGH,FURNITURE,CHAIRS & CHAIRMATS,18080,DELIVERY TRUCK,06/23/2009
SHP_1540,Prod_13,Ord_1115,Cust_419,945.86,0.1,47,31.59,5.53,0.59,ROBERT WALDORF,Mysore,Karnataka,India,HOME OFFICE,48034,07/14/2009,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,48034,REGULAR AIR,07/15/2009
SHP_1541,Prod_11,Ord_1115,Cust_419,2340.504,0.04,12,243.16,59.24,0.61,ROBERT WALDORF,Mysore,Karnataka,India,HOME OFFICE,48034,07/14/2009,NOT SPECIFIED,FURNITURE,TABLES,48034,DELIVERY TRUCK,07/14/2009
SHP_1542,Prod_13,Ord_1116,Cust_422,94.39,0.07,33,12.31,0.7,0.56,CHRISTINE SUNDARESAM,Mysore,Karnataka,India,SMALL BUSINESS,48164,10/29/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,48164,REGULAR AIR,10/31/2011
SHP_1543,Prod_9,Ord_1117,Cust_414,249.59,0.06,32,101.82,1.39,0.36,BRIAN THOMPSON,Mysore,Karnataka,India,HOME OFFICE,49189,01/15/2011,CRITICAL,OFFICE SUPPLIES,ENVELOPES,49189,REGULAR AIR,01/18/2011
SHP_1544,Prod_13,Ord_1118,Cust_417,110.36,0.05,39,8.6,0.93,0.54,JOSEPH AIRDO,Mysore,Karnataka,India,CONSUMER,49986,10/14/2010,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,49986,REGULAR AIR,10/16/2010
SHP_1545,Prod_3,Ord_1119,Cust_417,58.98,0,9,-17.79,4.97,0.35,JOSEPH AIRDO,Mysore,Karnataka,India,CONSUMER,50336,11/04/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50336,REGULAR AIR,11/05/2009
SHP_1546,Prod_1,Ord_1120,Cust_416,1455.04,0.06,9,-7.58,19.99,0.66,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,50373,07/02/2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50373,REGULAR AIR,07/03/2009
SHP_1547,Prod_3,Ord_1121,Cust_428,11041.42,0.07,30,4456.25,19.99,0.38,JULIE PRESCOTT,Mysore,Karnataka,India,HOME OFFICE,50564,03/02/2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50564,REGULAR AIR,03/04/2012
SHP_1548,Prod_7,Ord_1122,Cust_412,73.55,0.09,32,7.95,0.78,0.52,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,50949,02/04/2011,MEDIUM,OFFICE SUPPLIES,RUBBER BANDS,50949,EXPRESS AIR,02/05/2011
SHP_1549,Prod_4,Ord_1122,Cust_412,4804.0385,0.08,46,1077.92,8.8,0.59,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,50949,02/04/2011,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,50949,REGULAR AIR,02/06/2011
SHP_155,Prod_15,Ord_114,Cust_78,3316.08,0.08,27,-514.32,30,0.78,BECKY CASTELL,Mumbai,Maharashtra,India,CONSUMER,18113,08/28/2012,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,18113,DELIVERY TRUCK,08/30/2012
SHP_1550,Prod_6,Ord_1123,Cust_431,76.06,0.02,14,-35.99,5.68,0.4,MEG O'CONNEL,Mysore,Karnataka,India,CORPORATE,51361,03/18/2011,LOW,OFFICE SUPPLIES,PAPER,51361,EXPRESS AIR,03/20/2011
SHP_1551,Prod_11,Ord_1124,Cust_431,18056.68,0,50,-6474.65,60,NA,MEG O'CONNEL,Mysore,Karnataka,India,CORPORATE,51361,03/18/2011,CRITICAL,FURNITURE,TABLES,51361,DELIVERY TRUCK,03/22/2011
SHP_1552,Prod_3,Ord_1125,Cust_432,372.69,0.01,42,-177.03,8.94,0.4,ROB BEEGHLY,Mysore,Karnataka,India,CONSUMER,51780,07/24/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,51780,EXPRESS AIR,07/31/2010
SHP_1553,Prod_8,Ord_1126,Cust_433,65.5,0.08,11,-55.94,4.38,0.75,IVAN GIBSON,Mysore,Karnataka,India,CORPORATE,51940,10/17/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,51940,REGULAR AIR,10/18/2012
SHP_1554,Prod_3,Ord_1127,Cust_434,136.85,0.01,14,-4.43,5.6,0.36,ANNIE THURMAN,Mysore,Karnataka,India,CONSUMER,52071,11/27/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,52071,REGULAR AIR,11/29/2011
SHP_1554,Prod_5,Ord_1127,Cust_434,12.74,0.05,1,-11.39,4.95,0.41,ANNIE THURMAN,Mysore,Karnataka,India,CONSUMER,52071,11/27/2011,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,52071,REGULAR AIR,11/29/2011
SHP_1555,Prod_8,Ord_1128,Cust_435,185.79,0.02,5,-159.68,7.53,0.76,BILL EPLETT,Mysore,Karnataka,India,CORPORATE,53152,03/05/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,53152,REGULAR AIR,03/07/2009
SHP_1555,Prod_6,Ord_1128,Cust_435,186.67,0.02,9,2.06,8.68,0.37,BILL EPLETT,Mysore,Karnataka,India,CORPORATE,53152,03/05/2009,MEDIUM,OFFICE SUPPLIES,PAPER,53152,REGULAR AIR,03/07/2009
SHP_1556,Prod_5,Ord_1128,Cust_435,196.41,0.01,9,27.91,11.17,0.6,BILL EPLETT,Mysore,Karnataka,India,CORPORATE,53152,03/05/2009,MEDIUM,FURNITURE,OFFICE FURNISHINGS,53152,REGULAR AIR,03/08/2009
SHP_1557,Prod_3,Ord_1129,Cust_411,480.73,0.1,12,148.2,2.99,0.36,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,54177,01/25/2012,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,54177,REGULAR AIR,01/25/2012
SHP_1558,Prod_6,Ord_1129,Cust_411,159,0.1,25,-98.15,7.37,0.37,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,54177,01/25/2012,CRITICAL,OFFICE SUPPLIES,PAPER,54177,REGULAR AIR,01/27/2012
SHP_1559,Prod_9,Ord_1130,Cust_428,171.52,0.1,32,46.61,1.39,0.38,JULIE PRESCOTT,Mysore,Karnataka,India,HOME OFFICE,55107,05/08/2010,LOW,OFFICE SUPPLIES,ENVELOPES,55107,REGULAR AIR,05/13/2010
SHP_156,Prod_4,Ord_115,Cust_79,1779.8915,0.09,41,-250.17,5,0.8,DOROTHY WARDLE,Mumbai,Maharashtra,India,CORPORATE,18144,06/07/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,18144,REGULAR AIR,06/09/2011
SHP_156,Prod_1,Ord_115,Cust_79,234.28,0.09,8,-65.42,13.99,0.58,DOROTHY WARDLE,Mumbai,Maharashtra,India,CORPORATE,18144,06/07/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,18144,REGULAR AIR,06/09/2011
SHP_156,Prod_6,Ord_115,Cust_79,207.08,0.09,48,-131.82,5.17,0.4,DOROTHY WARDLE,Mumbai,Maharashtra,India,CORPORATE,18144,06/07/2011,CRITICAL,OFFICE SUPPLIES,PAPER,18144,REGULAR AIR,06/09/2011
SHP_1560,Prod_5,Ord_1131,Cust_421,84.01,0.06,16,-34.12,5.72,0.47,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,55461,09/28/2009,MEDIUM,FURNITURE,OFFICE FURNISHINGS,55461,REGULAR AIR,09/29/2009
SHP_1561,Prod_6,Ord_1132,Cust_412,445.17,0.02,23,38.11,9.03,0.37,GUY THORNTON,Mysore,Karnataka,India,CORPORATE,55526,07/02/2012,HIGH,OFFICE SUPPLIES,PAPER,55526,REGULAR AIR,07/03/2012
SHP_1562,Prod_1,Ord_1133,Cust_421,2329.4,0.08,37,189.77,6.88,0.73,MEG O'CONNEL,Mysore,Karnataka,India,SMALL BUSINESS,55969,10/04/2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,55969,REGULAR AIR,10/07/2010
SHP_1563,Prod_2,Ord_1134,Cust_431,106.05,0.02,9,-14.52,6.12,0.42,MEG O'CONNEL,Mysore,Karnataka,India,CORPORATE,57153,05/26/2009,CRITICAL,OFFICE SUPPLIES,APPLIANCES,57153,REGULAR AIR,05/28/2009
SHP_1564,Prod_9,Ord_1134,Cust_431,698.1,0.01,45,336.25,1.39,0.38,MEG O'CONNEL,Mysore,Karnataka,India,CORPORATE,57153,05/26/2009,CRITICAL,OFFICE SUPPLIES,ENVELOPES,57153,REGULAR AIR,05/27/2009
SHP_1565,Prod_5,Ord_1135,Cust_416,1370.49,0.08,40,-244.63,19.99,0.55,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,57538,02/20/2010,CRITICAL,FURNITURE,OFFICE FURNISHINGS,57538,REGULAR AIR,02/22/2010
SHP_1566,Prod_3,Ord_1136,Cust_436,39.44,0,5,-0.94,2.99,0.35,DOUG O'CONNELL,Mysore,Karnataka,India,SMALL BUSINESS,58656,12/04/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,58656,REGULAR AIR,12/06/2010
SHP_1566,Prod_5,Ord_1136,Cust_436,11.01,0.09,3,-1.42,5.33,0.43,DOUG O'CONNELL,Mysore,Karnataka,India,SMALL BUSINESS,58656,12/04/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,58656,REGULAR AIR,12/06/2010
SHP_1567,Prod_3,Ord_1137,Cust_416,195.51,0.03,26,-105.72,7.72,0.38,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,58789,08/05/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,58789,REGULAR AIR,08/09/2010
SHP_1568,Prod_5,Ord_1137,Cust_416,377.13,0.02,38,-10.29,6.02,0.48,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,58789,08/05/2010,LOW,FURNITURE,OFFICE FURNISHINGS,58789,REGULAR AIR,08/10/2010
SHP_1569,Prod_2,Ord_1138,Cust_411,170.45,0.09,4,-30.27,4.62,0.56,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,59200,12/09/2011,MEDIUM,OFFICE SUPPLIES,APPLIANCES,59200,REGULAR AIR,12/09/2011
SHP_157,Prod_3,Ord_116,Cust_80,114.12,0.05,30,15.73,1.49,0.38,ANN CHONG,Mumbai,Maharashtra,India,CORPORATE,18308,10/09/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,18308,REGULAR AIR,10/11/2009
SHP_1570,Prod_13,Ord_1138,Cust_411,350.42,0.03,28,-37.3,5.81,0.6,MARIA BERTELSON,Mysore,Karnataka,India,HOME OFFICE,59200,12/09/2011,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,59200,REGULAR AIR,12/11/2011
SHP_1571,Prod_8,Ord_1139,Cust_422,69.66,0.07,40,-51.42,1.99,0.51,CHRISTINE SUNDARESAM,Mysore,Karnataka,India,SMALL BUSINESS,59459,02/04/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,59459,REGULAR AIR,02/05/2009
SHP_1572,Prod_17,Ord_1140,Cust_433,112.4,0.1,6,-46.75,8.51,0.4,IVAN GIBSON,Mysore,Karnataka,India,CORPORATE,59878,05/28/2012,HIGH,TECHNOLOGY,OFFICE MACHINES,59878,REGULAR AIR,05/29/2012
SHP_1572,Prod_1,Ord_1140,Cust_433,249.64,0.08,23,-91.65,7.46,0.59,IVAN GIBSON,Mysore,Karnataka,India,CORPORATE,59878,05/28/2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59878,REGULAR AIR,05/29/2012
SHP_1573,Prod_17,Ord_1141,Cust_416,1255.48,0.06,11,-292.65,56.14,0.4,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,59909,08/05/2012,LOW,TECHNOLOGY,OFFICE MACHINES,59909,DELIVERY TRUCK,08/07/2012
SHP_1574,Prod_1,Ord_1141,Cust_416,411.56,0.09,46,-188.02,7.28,0.57,CHRISTINA VANDERZANDEN,Mysore,Karnataka,India,SMALL BUSINESS,59909,08/05/2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59909,EXPRESS AIR,08/12/2012
SHP_1575,Prod_2,Ord_1142,Cust_437,46.46,0.1,3,-25.13,6.75,0.52,CRAIG CARROLL,Mysore,Karnataka,India,CORPORATE,1218,06/19/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,1218,REGULAR AIR,06/22/2009
